ADCAN4Buf[0], 7168,
ADCAN4Buf[1], 7168,
ADCAN4Buf[2], 7168,
ADCAN4Buf[3], 7168,
ADCAN4Buf[4], 7168,
ADCAN4Buf[5], 6592,
ADCAN4Buf[6], 6592,
ADCAN4Buf[7], 6592,
ADCAN4Buf[8], 6400,
ADCAN4Buf[9], 6592,
ADCAN4Buf[10], 6336,
ADCAN4Buf[11], 6208,
ADCAN4Buf[12], 6144,
ADCAN4Buf[13], 6144,
ADCAN4Buf[14], 6144,
ADCAN4Buf[15], 6144,
ADCAN4Buf[16], 6144,
ADCAN4Buf[17], 6144,
ADCAN4Buf[18], 6144,
ADCAN4Buf[19], 6144,
ADCAN4Buf[20], 6144,
ADCAN4Buf[21], 6144,
ADCAN4Buf[22], 6144,
ADCAN4Buf[23], 6144,
ADCAN4Buf[24], 6144,
ADCAN4Buf[25], 6208,
ADCAN4Buf[26], 6336,
ADCAN4Buf[27], 6336,
ADCAN4Buf[28], 6592,
ADCAN4Buf[29], 7168,
ADCAN4Buf[30], 7168,
ADCAN4Buf[31], 7168,
ADCAN4Buf[32], 7168,
ADCAN4Buf[33], 7232,
ADCAN4Buf[34], 7680,
ADCAN4Buf[35], 7680,
ADCAN4Buf[36], 7744,
ADCAN4Buf[37], 8192,
ADCAN4Buf[38], 8192,
ADCAN4Buf[39], 8448,
ADCAN4Buf[40], 8768,
ADCAN4Buf[41], 8768,
ADCAN4Buf[42], 9088,
ADCAN4Buf[43], 9152,
ADCAN4Buf[44], 9152,
ADCAN4Buf[45], 9600,
ADCAN4Buf[46], 9728,
ADCAN4Buf[47], 9792,
ADCAN4Buf[48], 9984,
ADCAN4Buf[49], 10176,
ADCAN4Buf[50], 10176,
ADCAN4Buf[51], 10176,
ADCAN4Buf[52], 10176,
ADCAN4Buf[53], 10176,
ADCAN4Buf[54], 10176,
ADCAN4Buf[55], 10176,
ADCAN4Buf[56], 10176,
ADCAN4Buf[57], 10176,
ADCAN4Buf[58], 10176,
ADCAN4Buf[59], 10176,
ADCAN4Buf[60], 10176,
ADCAN4Buf[61], 10176,
ADCAN4Buf[62], 10176,
ADCAN4Buf[63], 10176,
ADCAN4Buf[64], 10176,
ADCAN4Buf[65], 10176,
ADCAN4Buf[66], 10176,
ADCAN4Buf[67], 10176,
ADCAN4Buf[68], 10176,
ADCAN4Buf[69], 10176,
ADCAN4Buf[70], 10176,
ADCAN4Buf[71], 10176,
ADCAN4Buf[72], 10112,
ADCAN4Buf[73], 9984,
ADCAN4Buf[74], 10112,
ADCAN4Buf[75], 9984,
ADCAN4Buf[76], 9792,
ADCAN4Buf[77], 9728,
ADCAN4Buf[78], 9728,
ADCAN4Buf[79], 9600,
ADCAN4Buf[80], 9728,
ADCAN4Buf[81], 9152,
ADCAN4Buf[82], 9152,
ADCAN4Buf[83], 8960,
ADCAN4Buf[84], 8960,
ADCAN4Buf[85], 8960,
ADCAN4Buf[86], 8640,
ADCAN4Buf[87], 8640,
ADCAN4Buf[88], 8640,
ADCAN4Buf[89], 8640,
ADCAN4Buf[90], 8576,
ADCAN4Buf[91], 8576,
ADCAN4Buf[92], 8384,
ADCAN4Buf[93], 8384,
ADCAN4Buf[94], 8256,
ADCAN4Buf[95], 8192,
ADCAN4Buf[96], 8064,
ADCAN4Buf[97], 7936,
ADCAN4Buf[98], 7872,
ADCAN4Buf[99], 7744,
ADCAN4Buf[100], 7680,
ADCAN4Buf[101], 7552,
ADCAN4Buf[102], 7296,
ADCAN4Buf[103], 7168,
ADCAN4Buf[104], 7168,
ADCAN4Buf[105], 7168,
ADCAN4Buf[106], 7168,
ADCAN4Buf[107], 6592,
ADCAN4Buf[108], 6592,
ADCAN4Buf[109], 6400,
ADCAN4Buf[110], 6336,
ADCAN4Buf[111], 6144,
ADCAN4Buf[112], 6144,
ADCAN4Buf[113], 6144,
ADCAN4Buf[114], 6144,
ADCAN4Buf[115], 6144,
ADCAN4Buf[116], 6144,
ADCAN4Buf[117], 6144,
ADCAN4Buf[118], 6144,
ADCAN4Buf[119], 6144,
ADCAN4Buf[120], 6144,
ADCAN4Buf[121], 6144,
ADCAN4Buf[122], 5056,
ADCAN4Buf[123], 5056,
ADCAN4Buf[124], 5056,
ADCAN4Buf[125], 5056,
ADCAN4Buf[126], 4544,
ADCAN4Buf[127], 4544,
ADCAN4Buf[128], 4992,
ADCAN4Buf[129], 4544,
ADCAN4Buf[130], 4544,
ADCAN4Buf[131], 4544,
ADCAN4Buf[132], 4992,
ADCAN4Buf[133], 4544,
ADCAN4Buf[134], 5056,
ADCAN4Buf[135], 5056,
ADCAN4Buf[136], 5056,
ADCAN4Buf[137], 5056,
ADCAN4Buf[138], 6144,
ADCAN4Buf[139], 6144,
ADCAN4Buf[140], 6144,
ADCAN4Buf[141], 6144,
ADCAN4Buf[142], 6144,
ADCAN4Buf[143], 6144,
ADCAN4Buf[144], 6336,
ADCAN4Buf[145], 6400,
ADCAN4Buf[146], 6592,
ADCAN4Buf[147], 7168,
ADCAN4Buf[148], 7168,
ADCAN4Buf[149], 7360,
ADCAN4Buf[150], 7552,
ADCAN4Buf[151], 7680,
ADCAN4Buf[152], 7744,
ADCAN4Buf[153], 8192,
ADCAN4Buf[154], 8384,
ADCAN4Buf[155], 8512,
ADCAN4Buf[156], 8640,
ADCAN4Buf[157], 8960,
ADCAN4Buf[158], 8960,
ADCAN4Buf[159], 9152,
ADCAN4Buf[160], 9152,
ADCAN4Buf[161], 9664,
ADCAN4Buf[162], 9472,
ADCAN4Buf[163], 9664,
ADCAN4Buf[164], 9664,
ADCAN4Buf[165], 9600,
ADCAN4Buf[166], 9664,
ADCAN4Buf[167], 9600,
ADCAN4Buf[168], 9472,
ADCAN4Buf[169], 9472,
ADCAN4Buf[170], 9408,
ADCAN4Buf[171], 9152,
ADCAN4Buf[172], 8960,
ADCAN4Buf[173], 9088,
ADCAN4Buf[174], 8640,
ADCAN4Buf[175], 8384,
ADCAN4Buf[176], 8192,
ADCAN4Buf[177], 7936,
ADCAN4Buf[178], 7552,
ADCAN4Buf[179], 7232,
ADCAN4Buf[180], 7168,
ADCAN4Buf[181], 6592,
ADCAN4Buf[182], 6144,
ADCAN4Buf[183], 6144,
ADCAN4Buf[184], 6144,
ADCAN4Buf[185], 6144,
ADCAN4Buf[186], 4544,
ADCAN4Buf[187], 4480,
ADCAN4Buf[188], 4096,
ADCAN4Buf[189], 4096,
ADCAN4Buf[190], 4096,
ADCAN4Buf[191], 3072,
ADCAN4Buf[192], 2496,
ADCAN4Buf[193], 1984,
ADCAN4Buf[194], 65472,
ADCAN4Buf[195], 65472,
ADCAN4Buf[196], 65472,
ADCAN4Buf[197], 65472,
ADCAN4Buf[198], 65472,
ADCAN4Buf[199], 65472,
ADCAN4Buf[200], 65472,
ADCAN4Buf[201], 65472,
ADCAN4Buf[202], 65472,
ADCAN4Buf[203], 65472,
ADCAN4Buf[204], 65472,
ADCAN4Buf[205], 65472,
ADCAN4Buf[206], 65472,
ADCAN4Buf[207], 65472,
ADCAN4Buf[208], 65472,
ADCAN4Buf[209], 65472,
ADCAN4Buf[210], 65472,
ADCAN4Buf[211], 65472,
ADCAN4Buf[212], 65472,
ADCAN4Buf[213], 65472,
ADCAN4Buf[214], 65472,
ADCAN4Buf[215], 65472,
ADCAN4Buf[216], 65472,
ADCAN4Buf[217], 65472,
ADCAN4Buf[218], 65472,
ADCAN4Buf[219], 65472,
ADCAN4Buf[220], 65472,
ADCAN4Buf[221], 65472,
ADCAN4Buf[222], 65472,
ADCAN4Buf[223], 65472,
ADCAN4Buf[224], 65472,
ADCAN4Buf[225], 65472,
ADCAN4Buf[226], 65472,
ADCAN4Buf[227], 65472,
ADCAN4Buf[228], 65472,
ADCAN4Buf[229], 65472,
ADCAN4Buf[230], 65472,
ADCAN4Buf[231], 65472,
ADCAN4Buf[232], 65472,
ADCAN4Buf[233], 65472,
ADCAN4Buf[234], 65472,
ADCAN4Buf[235], 65472,
ADCAN4Buf[236], 65472,
ADCAN4Buf[237], 65472,
ADCAN4Buf[238], 65472,
ADCAN4Buf[239], 65472,
ADCAN4Buf[240], 65472,
ADCAN4Buf[241], 65472,
ADCAN4Buf[242], 65472,
ADCAN4Buf[243], 65472,
ADCAN4Buf[244], 65472,
ADCAN4Buf[245], 65472,
ADCAN4Buf[246], 65472,
ADCAN4Buf[247], 65472,
ADCAN4Buf[248], 65472,
ADCAN4Buf[249], 65408,
ADCAN4Buf[250], 65472,
ADCAN4Buf[251], 65280,
ADCAN4Buf[252], 65280,
ADCAN4Buf[253], 65280,
ADCAN4Buf[254], 65280,
ADCAN4Buf[255], 65216,
ADCAN4Buf[256], 65216,
ADCAN4Buf[257], 65088,
ADCAN4Buf[258], 65024,
ADCAN4Buf[259], 64896,
ADCAN4Buf[260], 64896,
ADCAN4Buf[261], 64576,
ADCAN4Buf[262], 64512,
ADCAN4Buf[263], 63936,
ADCAN4Buf[264], 63872,
ADCAN4Buf[265], 63488,
ADCAN4Buf[266], 63488,
ADCAN4Buf[267], 63488,
ADCAN4Buf[268], 62400,
ADCAN4Buf[269], 61888,
ADCAN4Buf[270], 61632,
ADCAN4Buf[271], 61440,
ADCAN4Buf[272], 61440,
ADCAN4Buf[273], 60608,
ADCAN4Buf[274], 60416,
ADCAN4Buf[275], 59840,
ADCAN4Buf[276], 59328,
ADCAN4Buf[277], 59264,
ADCAN4Buf[278], 58880,
ADCAN4Buf[279], 58752,
ADCAN4Buf[280], 58304,
ADCAN4Buf[281], 58112,
ADCAN4Buf[282], 57920,
ADCAN4Buf[283], 57600,
ADCAN4Buf[284], 57472,
ADCAN4Buf[285], 57344,
ADCAN4Buf[286], 57216,
ADCAN4Buf[287], 57024,
ADCAN4Buf[288], 56896,
ADCAN4Buf[289], 56832,
ADCAN4Buf[290], 56832,
ADCAN4Buf[291], 56896,
ADCAN4Buf[292], 56832,
ADCAN4Buf[293], 56832,
ADCAN4Buf[294], 56832,
ADCAN4Buf[295], 56896,
ADCAN4Buf[296], 57088,
ADCAN4Buf[297], 57088,
ADCAN4Buf[298], 57344,
ADCAN4Buf[299], 57344,
ADCAN4Buf[300], 57536,
ADCAN4Buf[301], 57600,
ADCAN4Buf[302], 57792,
ADCAN4Buf[303], 57792,
ADCAN4Buf[304], 57920,
ADCAN4Buf[305], 58048,
ADCAN4Buf[306], 58176,
ADCAN4Buf[307], 58240,
ADCAN4Buf[308], 58304,
ADCAN4Buf[309], 58304,
ADCAN4Buf[310], 58560,
ADCAN4Buf[311], 58752,
ADCAN4Buf[312], 58880,
ADCAN4Buf[313], 58880,
ADCAN4Buf[314], 58944,
ADCAN4Buf[315], 59136,
ADCAN4Buf[316], 59264,
ADCAN4Buf[317], 59264,
ADCAN4Buf[318], 59264,
ADCAN4Buf[319], 59328,
ADCAN4Buf[320], 59328,
ADCAN4Buf[321], 59328,
ADCAN4Buf[322], 59328,
ADCAN4Buf[323], 59328,
ADCAN4Buf[324], 59328,
ADCAN4Buf[325], 59328,
ADCAN4Buf[326], 59328,
ADCAN4Buf[327], 59328,
ADCAN4Buf[328], 59328,
ADCAN4Buf[329], 59328,
ADCAN4Buf[330], 59264,
ADCAN4Buf[331], 59328,
ADCAN4Buf[332], 58944,
ADCAN4Buf[333], 58880,
ADCAN4Buf[334], 58816,
ADCAN4Buf[335], 58880,
ADCAN4Buf[336], 58304,
ADCAN4Buf[337], 58240,
ADCAN4Buf[338], 58240,
ADCAN4Buf[339], 57856,
ADCAN4Buf[340], 57728,
ADCAN4Buf[341], 57536,
ADCAN4Buf[342], 57216,
ADCAN4Buf[343], 57088,
ADCAN4Buf[344], 57088,
ADCAN4Buf[345], 56576,
ADCAN4Buf[346], 56320,
ADCAN4Buf[347], 56320,
ADCAN4Buf[348], 56320,
ADCAN4Buf[349], 55744,
ADCAN4Buf[350], 55360,
ADCAN4Buf[351], 55552,
ADCAN4Buf[352], 55296,
ADCAN4Buf[353], 55296,
ADCAN4Buf[354], 55296,
ADCAN4Buf[355], 55296,
ADCAN4Buf[356], 55296,
ADCAN4Buf[357], 55296,
ADCAN4Buf[358], 55296,
ADCAN4Buf[359], 55296,
ADCAN4Buf[360], 55296,
ADCAN4Buf[361], 55296,
ADCAN4Buf[362], 55296,
ADCAN4Buf[363], 55296,
ADCAN4Buf[364], 55296,
ADCAN4Buf[365], 55296,
ADCAN4Buf[366], 55296,
ADCAN4Buf[367], 55296,
ADCAN4Buf[368], 55296,
ADCAN4Buf[369], 55296,
ADCAN4Buf[370], 55296,
ADCAN4Buf[371], 55296,
ADCAN4Buf[372], 55296,
ADCAN4Buf[373], 55296,
ADCAN4Buf[374], 55296,
ADCAN4Buf[375], 55296,
ADCAN4Buf[376], 55296,
ADCAN4Buf[377], 55296,
ADCAN4Buf[378], 55296,
ADCAN4Buf[379], 55296,
ADCAN4Buf[380], 55296,
ADCAN4Buf[381], 55360,
ADCAN4Buf[382], 55296,
ADCAN4Buf[383], 55360,
ADCAN4Buf[384], 55488,
ADCAN4Buf[385], 55424,
ADCAN4Buf[386], 55680,
ADCAN4Buf[387], 55744,
ADCAN4Buf[388], 56320,
ADCAN4Buf[389], 56320,
ADCAN4Buf[390], 56320,
ADCAN4Buf[391], 56320,
ADCAN4Buf[392], 56320,
ADCAN4Buf[393], 56512,
ADCAN4Buf[394], 56832,
ADCAN4Buf[395], 56704,
ADCAN4Buf[396], 56832,
ADCAN4Buf[397], 57088,
ADCAN4Buf[398], 57088,
ADCAN4Buf[399], 57216,
ADCAN4Buf[400], 57344,
ADCAN4Buf[401], 57344,
ADCAN4Buf[402], 57408,
ADCAN4Buf[403], 57536,
ADCAN4Buf[404], 57728,
ADCAN4Buf[405], 57792,
ADCAN4Buf[406], 57792,
ADCAN4Buf[407], 58048,
ADCAN4Buf[408], 57984,
ADCAN4Buf[409], 58112,
ADCAN4Buf[410], 58304,
ADCAN4Buf[411], 58304,
ADCAN4Buf[412], 58752,
ADCAN4Buf[413], 58560,
ADCAN4Buf[414], 58816,
ADCAN4Buf[415], 58880,
ADCAN4Buf[416], 58880,
ADCAN4Buf[417], 58944,
ADCAN4Buf[418], 59136,
ADCAN4Buf[419], 59264,
ADCAN4Buf[420], 59136,
ADCAN4Buf[421], 59328,
ADCAN4Buf[422], 59328,
ADCAN4Buf[423], 59328,
ADCAN4Buf[424], 59328,
ADCAN4Buf[425], 59328,
ADCAN4Buf[426], 59328,
ADCAN4Buf[427], 59328,
ADCAN4Buf[428], 59328,
ADCAN4Buf[429], 59328,
ADCAN4Buf[430], 59328,
ADCAN4Buf[431], 59328,
ADCAN4Buf[432], 59328,
ADCAN4Buf[433], 59328,
ADCAN4Buf[434], 59264,
ADCAN4Buf[435], 59136,
ADCAN4Buf[436], 59136,
ADCAN4Buf[437], 58880,
ADCAN4Buf[438], 58752,
ADCAN4Buf[439], 58688,
ADCAN4Buf[440], 58304,
ADCAN4Buf[441], 58240,
ADCAN4Buf[442], 57984,
ADCAN4Buf[443], 57792,
ADCAN4Buf[444], 57792,
ADCAN4Buf[445], 57344,
ADCAN4Buf[446], 57152,
ADCAN4Buf[447], 56896,
ADCAN4Buf[448], 56576,
ADCAN4Buf[449], 56384,
ADCAN4Buf[450], 56320,
ADCAN4Buf[451], 56320,
ADCAN4Buf[452], 55744,
ADCAN4Buf[453], 55680,
ADCAN4Buf[454], 55488,
ADCAN4Buf[455], 55296,
ADCAN4Buf[456], 55296,
ADCAN4Buf[457], 55296,
ADCAN4Buf[458], 55296,
ADCAN4Buf[459], 55296,
ADCAN4Buf[460], 55296,
ADCAN4Buf[461], 55296,
ADCAN4Buf[462], 55296,
ADCAN4Buf[463], 55296,
ADCAN4Buf[464], 55296,
ADCAN4Buf[465], 55296,
ADCAN4Buf[466], 55296,
ADCAN4Buf[467], 55296,
ADCAN4Buf[468], 55296,
ADCAN4Buf[469], 55296,
ADCAN4Buf[470], 55296,
ADCAN4Buf[471], 55488,
ADCAN4Buf[472], 55744,
ADCAN4Buf[473], 56320,
ADCAN4Buf[474], 56512,
ADCAN4Buf[475], 56832,
ADCAN4Buf[476], 57216,
ADCAN4Buf[477], 57600,
ADCAN4Buf[478], 58048,
ADCAN4Buf[479], 58304,
ADCAN4Buf[480], 58944,
ADCAN4Buf[481], 59264,
ADCAN4Buf[482], 59328,
ADCAN4Buf[483], 59840,
ADCAN4Buf[484], 60480,
ADCAN4Buf[485], 61440,
ADCAN4Buf[486], 61440,
ADCAN4Buf[487], 61632,
ADCAN4Buf[488], 61888,
ADCAN4Buf[489], 62400,
ADCAN4Buf[490], 63488,
ADCAN4Buf[491], 63488,
ADCAN4Buf[492], 63488,
ADCAN4Buf[493], 63488,
ADCAN4Buf[494], 63936,
ADCAN4Buf[495], 63936,
ADCAN4Buf[496], 64512,
ADCAN4Buf[497], 64512,
ADCAN4Buf[498], 64512,
ADCAN4Buf[499], 64896,
ADCAN4Buf[500], 64704,
ADCAN4Buf[501], 64768,
ADCAN4Buf[502], 64704,
ADCAN4Buf[503], 64896,
ADCAN4Buf[504], 64896,
ADCAN4Buf[505], 64896,
ADCAN4Buf[506], 65024,
ADCAN4Buf[507], 64768,
ADCAN4Buf[508], 64896,
ADCAN4Buf[509], 64896,
ADCAN4Buf[510], 65024,
ADCAN4Buf[511], 64704,
ADCAN4Buf[512], 64704,
ADCAN4Buf[513], 64704,
ADCAN4Buf[514], 64704,
ADCAN4Buf[515], 64704,
ADCAN4Buf[516], 64704,
ADCAN4Buf[517], 64640,
ADCAN4Buf[518], 64896,
ADCAN4Buf[519], 64704,
ADCAN4Buf[520], 64704,
ADCAN4Buf[521], 64512,
ADCAN4Buf[522], 64512,
ADCAN4Buf[523], 64576,
ADCAN4Buf[524], 64704,
ADCAN4Buf[525], 64704,
ADCAN4Buf[526], 64704,
ADCAN4Buf[527], 64896,
ADCAN4Buf[528], 64768,
ADCAN4Buf[529], 64768,
ADCAN4Buf[530], 65024,
ADCAN4Buf[531], 65024,
ADCAN4Buf[532], 65024,
ADCAN4Buf[533], 65024,
ADCAN4Buf[534], 65088,
ADCAN4Buf[535], 65024,
ADCAN4Buf[536], 65024,
ADCAN4Buf[537], 65024,
ADCAN4Buf[538], 65024,
ADCAN4Buf[539], 65280,
ADCAN4Buf[540], 65024,
ADCAN4Buf[541], 65088,
ADCAN4Buf[542], 65088,
ADCAN4Buf[543], 65280,
ADCAN4Buf[544], 65088,
ADCAN4Buf[545], 65088,
ADCAN4Buf[546], 65280,
ADCAN4Buf[547], 65088,
ADCAN4Buf[548], 65280,
ADCAN4Buf[549], 65280,
ADCAN4Buf[550], 65280,
ADCAN4Buf[551], 65280,
ADCAN4Buf[552], 65280,
ADCAN4Buf[553], 65344,
ADCAN4Buf[554], 65408,
ADCAN4Buf[555], 65344,
ADCAN4Buf[556], 65408,
ADCAN4Buf[557], 65472,
ADCAN4Buf[558], 65408,
ADCAN4Buf[559], 65472,
ADCAN4Buf[560], 65472,
ADCAN4Buf[561], 65472,
ADCAN4Buf[562], 65472,
ADCAN4Buf[563], 65472,
ADCAN4Buf[564], 65472,
ADCAN4Buf[565], 65408,
ADCAN4Buf[566], 65472,
ADCAN4Buf[567], 65472,
ADCAN4Buf[568], 65472,
ADCAN4Buf[569], 65472,
ADCAN4Buf[570], 65472,
ADCAN4Buf[571], 65472,
ADCAN4Buf[572], 65472,
ADCAN4Buf[573], 65472,
ADCAN4Buf[574], 65472,
ADCAN4Buf[575], 65472,
ADCAN4Buf[576], 2496,
ADCAN4Buf[577], 3072,
ADCAN4Buf[578], 3264,
ADCAN4Buf[579], 4096,
ADCAN4Buf[580], 4096,
ADCAN4Buf[581], 4288,
ADCAN4Buf[582], 4544,
ADCAN4Buf[583], 4544,
ADCAN4Buf[584], 6144,
ADCAN4Buf[585], 6144,
ADCAN4Buf[586], 6144,
ADCAN4Buf[587], 6144,
ADCAN4Buf[588], 6208,
ADCAN4Buf[589], 6592,
ADCAN4Buf[590], 6592,
ADCAN4Buf[591], 7168,
ADCAN4Buf[592], 7168,
ADCAN4Buf[593], 7168,
ADCAN4Buf[594], 7360,
ADCAN4Buf[595], 7360,
ADCAN4Buf[596], 7552,
ADCAN4Buf[597], 7744,
ADCAN4Buf[598], 7680,
ADCAN4Buf[599], 7680,
ADCAN4Buf[600], 7680,
ADCAN4Buf[601], 7552,
ADCAN4Buf[602], 7680,
ADCAN4Buf[603], 7360,
ADCAN4Buf[604], 7360,
ADCAN4Buf[605], 7424,
ADCAN4Buf[606], 7232,
ADCAN4Buf[607], 7168,
ADCAN4Buf[608], 7168,
ADCAN4Buf[609], 7168,
ADCAN4Buf[610], 7168,
ADCAN4Buf[611], 7168,
ADCAN4Buf[612], 6592,
ADCAN4Buf[613], 6592,
ADCAN4Buf[614], 6592,
ADCAN4Buf[615], 6528,
ADCAN4Buf[616], 6400,
ADCAN4Buf[617], 6528,
ADCAN4Buf[618], 6272,
ADCAN4Buf[619], 6144,
ADCAN4Buf[620], 6336,
ADCAN4Buf[621], 6144,
ADCAN4Buf[622], 6144,
ADCAN4Buf[623], 6144,
ADCAN4Buf[624], 6144,
ADCAN4Buf[625], 6144,
ADCAN4Buf[626], 6144,
ADCAN4Buf[627], 6144,
ADCAN4Buf[628], 6144,
ADCAN4Buf[629], 6144,
ADCAN4Buf[630], 6144,
ADCAN4Buf[631], 6144,
ADCAN4Buf[632], 6208,
ADCAN4Buf[633], 6336,
ADCAN4Buf[634], 6528,
ADCAN4Buf[635], 6528,
ADCAN4Buf[636], 6592,
ADCAN4Buf[637], 6592,
ADCAN4Buf[638], 7168,
ADCAN4Buf[639], 7232,
ADCAN4Buf[640], 7360,
ADCAN4Buf[641], 7552,
ADCAN4Buf[642], 7680,
ADCAN4Buf[643], 7936,
ADCAN4Buf[644], 8064,
